source	target	interaction	directed
UCmuK_ntZEGCXOmnfZW_LWnw	UCap97Ue8K_BpKlrvQRYd6JA	pp	true
UCmuK_ntZEGCXOmnfZW_LWnw	UCUKi4zY5ETSqrKAjTBgjM-g	pp	true
UCmuK_ntZEGCXOmnfZW_LWnw	UCDsO-0Yo5zpJk575nKXgMVA	pp	true
UCwq2U0M74JVfgqh9i7tYZ_w	UCDsO-0Yo5zpJk575nKXgMVA	pp	true
UCtTF3twiyiBWYOQ79CYM30A	UC3UECavcpHnR7U_wUOtHd3A	pp	true
UCtTF3twiyiBWYOQ79CYM30A	UCmuK_ntZEGCXOmnfZW_LWnw	pp	true
UCtTF3twiyiBWYOQ79CYM30A	UCDsO-0Yo5zpJk575nKXgMVA	pp	true
UC-YYNJ1NkWHel_O-ydZz1_g	UCuMoHhV567zxcMvFtWHGbBw	pp	true
UC-YYNJ1NkWHel_O-ydZz1_g	UCvO1kdxWZtbr5mSZKtykdkQ	pp	true
UC-YYNJ1NkWHel_O-ydZz1_g	UCJQL1Fai-9GlVunsbP4x8Pg	pp	true
UC-YYNJ1NkWHel_O-ydZz1_g	UCGaVdbSav8xWuFWTadK6loA	pp	true
UC-YYNJ1NkWHel_O-ydZz1_g	UCvVuqRzGVqRlmZYlTf99M_w	pp	true
UCn-JT4kcfMTYc2-oDhLbU_Q	UCw1UfxJnp1HVvh_QzSbGkog	pp	true
UCn-JT4kcfMTYc2-oDhLbU_Q	UC-YYNJ1NkWHel_O-ydZz1_g	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UCNmXRwlQMlyXtLj-L9x3hLQ	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UCBdw4dLCLLHmTgAOnW4V0hQ	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UCzDIsPJjO0K5P00jG8JjlRg	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UC1nz5SoN8ug8ym_7VfUaoOg	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UCoWtLHuh40kYXl3kOIM3cxA	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UC3pC_1P11PhzYThH2SnKAcg	pp	true
UCuMoHhV567zxcMvFtWHGbBw	UCw1UfxJnp1HVvh_QzSbGkog	pp	true
UC1nz5SoN8ug8ym_7VfUaoOg	UCw1UfxJnp1HVvh_QzSbGkog	pp	true
UC1nz5SoN8ug8ym_7VfUaoOg	UCuMoHhV567zxcMvFtWHGbBw	pp	true
UC1nz5SoN8ug8ym_7VfUaoOg	UCTs59UCfP4YLUt6pDR_uLtg	pp	true
UCqnWki1ZxQDeMjd3r1964XQ	UCw1UfxJnp1HVvh_QzSbGkog	pp	true
UCqnWki1ZxQDeMjd3r1964XQ	UCuMoHhV567zxcMvFtWHGbBw	pp	true
UCqnWki1ZxQDeMjd3r1964XQ	UCvO1kdxWZtbr5mSZKtykdkQ	pp	true
UCqnWki1ZxQDeMjd3r1964XQ	UCsXVk37bltHxD1rDPwtNM8Q	pp	true
UCqnWki1ZxQDeMjd3r1964XQ	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true
UC-8_sgAuwiihQ5lQfC3tewA	UCoWtLHuh40kYXl3kOIM3cxA	pp	true
UC-8_sgAuwiihQ5lQfC3tewA	UCTUOC1C0hZtFzrhXWUrkqIg	pp	true
UCYSLahrFL9NwOjImstmnJqA	UCtTK007CgzZZXroYjY_UBRA	pp	true
UCm-aiTyTykWKPYfSRmwMhIQ	UCyC-e_40wOJ1d63GAcjhcVw	pp	true
UCyC-e_40wOJ1d63GAcjhcVw	UCGCPAOQDZa_TTTXDr5byjww	pp	true
UCyC-e_40wOJ1d63GAcjhcVw	UCKTgL5yfBJXIgRbhe4Qs1Mg	pp	true
UCyC-e_40wOJ1d63GAcjhcVw	UCey_c7U86mJGz1VJWH5CYPA	pp	true
UCyC-e_40wOJ1d63GAcjhcVw	UCAaUVu8vYss8zCaC0WuA9jA	pp	true
UCuQKEUXq7cH4pLcKToFcR8A	UCCTOffhuz1tyJuyAVUaxZJA	pp	true
UCuQKEUXq7cH4pLcKToFcR8A	UCa-X6dvRBmrUSP3sRTqHj7Q	pp	true
UCa-X6dvRBmrUSP3sRTqHj7Q	UCCTOffhuz1tyJuyAVUaxZJA	pp	true
UCa-X6dvRBmrUSP3sRTqHj7Q	UCuQKEUXq7cH4pLcKToFcR8A	pp	true
UCCeWWiegztMhL-DqyfG-FRg	UCJ7LKwgheOe8OHD5YWnlPUg	pp	true
UC-0Urs9tifl-7DDE1RLbBHQ	UCvirS-T7QzXJcO3F61oUogA	pp	true
UCzcHFgag255IsYnAIp7EbsQ	UC8r7C0SjzQA6ROalZQxaIyQ	pp	true
UCNmXRwlQMlyXtLj-L9x3hLQ	UCoWtLHuh40kYXl3kOIM3cxA	pp	true
UCNmXRwlQMlyXtLj-L9x3hLQ	UC_IVogVfsQkoJtEqX6TwqTg	pp	true
UCNmXRwlQMlyXtLj-L9x3hLQ	UCavTVjugW1OejDAq0aDzdMw	pp	true
UCNmXRwlQMlyXtLj-L9x3hLQ	UCuMoHhV567zxcMvFtWHGbBw	pp	true
UCtTK007CgzZZXroYjY_UBRA	UCF2oW5-MO8dB6ul9WH9xi0A	pp	true
UCZp5j0LWQCT5cO_vhkrW6kA	UC78zXJFimlWORdNrBS5pqGw	pp	true
UCZp5j0LWQCT5cO_vhkrW6kA	UCavTVjugW1OejDAq0aDzdMw	pp	true
UCZp5j0LWQCT5cO_vhkrW6kA	UCXpFBxmCZ8CURtKW7fXkNtA	pp	true
UC78zXJFimlWORdNrBS5pqGw	UCZp5j0LWQCT5cO_vhkrW6kA	pp	true
UC78zXJFimlWORdNrBS5pqGw	UC_IVogVfsQkoJtEqX6TwqTg	pp	true
UC78zXJFimlWORdNrBS5pqGw	UCavTVjugW1OejDAq0aDzdMw	pp	true
UC78zXJFimlWORdNrBS5pqGw	UCuInCtO3ampjhV_PYd1qJCA	pp	true
UC_IVogVfsQkoJtEqX6TwqTg	UCavTVjugW1OejDAq0aDzdMw	pp	true
UC_IVogVfsQkoJtEqX6TwqTg	UCNmXRwlQMlyXtLj-L9x3hLQ	pp	true
UC_IVogVfsQkoJtEqX6TwqTg	UCoWtLHuh40kYXl3kOIM3cxA	pp	true
UC_IVogVfsQkoJtEqX6TwqTg	UCZp5j0LWQCT5cO_vhkrW6kA	pp	true
UC_IVogVfsQkoJtEqX6TwqTg	UC7IcJI8PUf5Z3zKxnZvTBog	pp	true
UCV0Q5XoDann5uLJDkUjJ7Lw	UC2_ZUXs5oDv9Crj3f72j9Yw	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UC_IVogVfsQkoJtEqX6TwqTg	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UCavTVjugW1OejDAq0aDzdMw	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UCNmXRwlQMlyXtLj-L9x3hLQ	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UCJQL1Fai-9GlVunsbP4x8Pg	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UCPJHQ5_DLtxZ1gzBvZE99_g	pp	true
UCoWtLHuh40kYXl3kOIM3cxA	UCZp5j0LWQCT5cO_vhkrW6kA	pp	true
UC4ttjCkvhFDH5bYE4HZDEhA	UCqIqRzEge-Qvt4Iglx-uKdQ	pp	true
UC_HzqiM0H4FM3-BMYKmjQ-w	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UC_HzqiM0H4FM3-BMYKmjQ-w	UCERUmrDh9hmqEXBsnYFNTIA	pp	true
UC_HzqiM0H4FM3-BMYKmjQ-w	UCqIqRzEge-Qvt4Iglx-uKdQ	pp	true
UCjE_77z4vqO3AJLkwYUfq-Q	UCqIqRzEge-Qvt4Iglx-uKdQ	pp	true
UCERUmrDh9hmqEXBsnYFNTIA	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCERUmrDh9hmqEXBsnYFNTIA	UC_HzqiM0H4FM3-BMYKmjQ-w	pp	true
UCERUmrDh9hmqEXBsnYFNTIA	UC6bA7BuUmGKPIS3wW2voNxg	pp	true
UCJ38NG3elqiea113-WFwHXA	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCJ38NG3elqiea113-WFwHXA	UCCqt6v910griyXnCYEh1XLg	pp	true
UCNfTbxFqaPTMs9-2X_LxeBg	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCNfTbxFqaPTMs9-2X_LxeBg	UCjkUsjn8wf7pMfj31_4YnWA	pp	true
UCumWiQfmYoCPtnf_nAXpNYA	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCCqt6v910griyXnCYEh1XLg	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCCqt6v910griyXnCYEh1XLg	UCJ38NG3elqiea113-WFwHXA	pp	true
UC6cVnqiOWhv0MwzPqSI9PSA	UCOSMYm1yZ7LIHwERXphGAYw	pp	true
UCO-WnxCevYLBjlvdXEyqggw	UCMgQwzHQrefJYo5GTIvhV0w	pp	true
UCO-WnxCevYLBjlvdXEyqggw	UCkreGa7A99rho2K1bKXO4YA	pp	true
UCkreGa7A99rho2K1bKXO4YA	UCMgQwzHQrefJYo5GTIvhV0w	pp	true
UCkreGa7A99rho2K1bKXO4YA	UCO-WnxCevYLBjlvdXEyqggw	pp	true
UC1KPy3cAAj0i0RIFC_SzjMg	UCnOVVuoLJ_1YY8A0V802wHA	pp	true
UC1KPy3cAAj0i0RIFC_SzjMg	UCO-WnxCevYLBjlvdXEyqggw	pp	true
UC1KPy3cAAj0i0RIFC_SzjMg	UCt54Hzhj7RpCWOYpoFJLKAQ	pp	true
UCP9ma95lbHYbjzPKTfiNgRQ	UCOmvMNbx8mTjcy_xRn3oiZw	pp	true
UCP9ma95lbHYbjzPKTfiNgRQ	UCMgQwzHQrefJYo5GTIvhV0w	pp	true
UCtBveJI6Ff3U2s12sOxa4wg	UCt54Hzhj7RpCWOYpoFJLKAQ	pp	true
UCtBveJI6Ff3U2s12sOxa4wg	UC40oNxpTGipCFSdiaweZWMA	pp	true
UC-SV8-bUJfXjrRMnp7F8Wzw	UCnOVVuoLJ_1YY8A0V802wHA	pp	true
UCOmvMNbx8mTjcy_xRn3oiZw	UCnOVVuoLJ_1YY8A0V802wHA	pp	true
UCOmvMNbx8mTjcy_xRn3oiZw	UCUQYeJ6D3qDlQkMboh-8-xw	pp	true
UCOmvMNbx8mTjcy_xRn3oiZw	UCP9ma95lbHYbjzPKTfiNgRQ	pp	true
UCegEbxS54ee3fh19N56cG2A	UC1KPy3cAAj0i0RIFC_SzjMg	pp	true
UCegEbxS54ee3fh19N56cG2A	UCnOVVuoLJ_1YY8A0V802wHA	pp	true
UCegEbxS54ee3fh19N56cG2A	UCctXZhXmG-kf3tlIXgVZUlw	pp	true
UCm9AvxU_zDbAiF4a-4FuGYw	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCm9AvxU_zDbAiF4a-4FuGYw	UCfjyJraWXPlx9Q-69Csi7cA	pp	true
UCJQL1Fai-9GlVunsbP4x8Pg	UCvVuqRzGVqRlmZYlTf99M_w	pp	true
UCJQL1Fai-9GlVunsbP4x8Pg	UCGaVdbSav8xWuFWTadK6loA	pp	true
UCJQL1Fai-9GlVunsbP4x8Pg	UC2GnuulpFRtTGFNuS1LKL5g	pp	true
UCspJ-h5Mw9_zeEhJDzMpkkA	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCUxc0iEpV8wZV4WLOui0RwQ	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCMgCvJ3_QahXgvwj6LjOd-w	UCDlQwv99CovKafGvxyaiNDA	pp	true
UCMgCvJ3_QahXgvwj6LjOd-w	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCMgCvJ3_QahXgvwj6LjOd-w	UCJQL1Fai-9GlVunsbP4x8Pg	pp	true
UCMgCvJ3_QahXgvwj6LjOd-w	UCsTcErHg8oDvUnTzoqsYeNw	pp	true
UCmUNy7Ry5VAZH-8qojtYaTg	UCsZsDjpf2Ppv_cT2K6_q2cw	pp	true
UCmUNy7Ry5VAZH-8qojtYaTg	UCY30JRSgfhYXA6i6xX1erWg	pp	true
UCiC9uvJxy0Ax5-jcd5QDkmA	UCzOEJREOXANNXcFf2OP8hZg	pp	true
UCiC9uvJxy0Ax5-jcd5QDkmA	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCiC9uvJxy0Ax5-jcd5QDkmA	UCPDXXXJj9nax0fr0Wfc048g	pp	true
UCw01n_EcTet_anW2Qq4nzCA	UCfjyJraWXPlx9Q-69Csi7cA	pp	true
UCw01n_EcTet_anW2Qq4nzCA	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCw01n_EcTet_anW2Qq4nzCA	UCsn6cjffsvyOZCZxvGoJxGg	pp	true
UCw01n_EcTet_anW2Qq4nzCA	UChVTBV42Ao5krVgPMz3R9ww	pp	true
UCfjyJraWXPlx9Q-69Csi7cA	UCYjk_zY-iYR8YNfJmuzd70A	pp	true
UCfjyJraWXPlx9Q-69Csi7cA	UCm9AvxU_zDbAiF4a-4FuGYw	pp	true
UCfjyJraWXPlx9Q-69Csi7cA	UCw01n_EcTet_anW2Qq4nzCA	pp	true
UC60-XKKRLqYGlmUB_ZdbhIQ	UCQohNQqdNBYuDRTwKHhTkKQ	pp	true
UC60-XKKRLqYGlmUB_ZdbhIQ	UCC2Td13pvYSnVSOghFMP9oA	pp	true
UC60-XKKRLqYGlmUB_ZdbhIQ	UChIRODq9JgrQps5RyvRX3Lg	pp	true
UChIRODq9JgrQps5RyvRX3Lg	UCQohNQqdNBYuDRTwKHhTkKQ	pp	true
UChIRODq9JgrQps5RyvRX3Lg	UC60-XKKRLqYGlmUB_ZdbhIQ	pp	true
UC-f8te7uW8ra2GRomyUVf2w	UCQohNQqdNBYuDRTwKHhTkKQ	pp	true
UCC2Td13pvYSnVSOghFMP9oA	UCQohNQqdNBYuDRTwKHhTkKQ	pp	true
UCnKOTwXjtCnXSEqLiThhhng	UCxOGHW-aqciBe5Wjq8ltzOg	pp	true
UCnKOTwXjtCnXSEqLiThhhng	UCIuaHYyTq9wpXVWVR3xBISw	pp	true
UCIuaHYyTq9wpXVWVR3xBISw	UCxOGHW-aqciBe5Wjq8ltzOg	pp	true
UCIuaHYyTq9wpXVWVR3xBISw	UCnKOTwXjtCnXSEqLiThhhng	pp	true
UCTbC3hJmqKotBt4s2BGRjrA	UC1OFDlfdRb6ma1ZGZd07gWA	pp	true
UCTbC3hJmqKotBt4s2BGRjrA	UCbochVIwBCzJb9I2lLGXGjQ	pp	true
UCLrUJGWaxhMEgGaHWXUK4Jw	UCZaY_saV156PW3g4bmD8i7g	pp	true
UCLrUJGWaxhMEgGaHWXUK4Jw	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCteaFmvcwIkppfVUHLJLmbA	UCZaY_saV156PW3g4bmD8i7g	pp	true
UCteaFmvcwIkppfVUHLJLmbA	UCLrUJGWaxhMEgGaHWXUK4Jw	pp	true
UCZ6wVXvWuFOIPnSXn7_JidQ	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UCZ6wVXvWuFOIPnSXn7_JidQ	UCRdMmSsi1jm-yjyOwcxOdoQ	pp	true
UCZ6wVXvWuFOIPnSXn7_JidQ	UCyT6APaPTsFEwtEHu-oMqFA	pp	true
UCyT6APaPTsFEwtEHu-oMqFA	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UCyT6APaPTsFEwtEHu-oMqFA	UCZ6wVXvWuFOIPnSXn7_JidQ	pp	true
UCRdMmSsi1jm-yjyOwcxOdoQ	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UCKf22lP04KAEQzb_ZMwlV6Q	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UCKf22lP04KAEQzb_ZMwlV6Q	UCeBnbqt4VRhotq2TQjkIi2A	pp	true
UCKf22lP04KAEQzb_ZMwlV6Q	UCxkbgf3doLf0XwmhIDTq28A	pp	true
UCioP_1HEzgX525GZ7FoKJ6A	UCeBnbqt4VRhotq2TQjkIi2A	pp	true
UCioP_1HEzgX525GZ7FoKJ6A	UCzTlXb7ivVzuFlugVCv3Kvg	pp	true
UCioP_1HEzgX525GZ7FoKJ6A	UCKf22lP04KAEQzb_ZMwlV6Q	pp	true
UCioP_1HEzgX525GZ7FoKJ6A	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UC6IijBsVf2PlWo_uq6P9wQw	UCxkbgf3doLf0XwmhIDTq28A	pp	true
UC6IijBsVf2PlWo_uq6P9wQw	UCNM3W16DLgPc6NR1xHs5xbw	pp	true
UC6IijBsVf2PlWo_uq6P9wQw	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UC6IijBsVf2PlWo_uq6P9wQw	UCeBnbqt4VRhotq2TQjkIi2A	pp	true
UC6IijBsVf2PlWo_uq6P9wQw	UCzYfz8uibvnB7Yc1LjePi4g	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCxkbgf3doLf0XwmhIDTq28A	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCxucf8O8itcmkqu3d7yUavg	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCzTlXb7ivVzuFlugVCv3Kvg	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UC6IijBsVf2PlWo_uq6P9wQw	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCzYfz8uibvnB7Yc1LjePi4g	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCqg2eLFNUu3QN3dttNeOWkw	pp	true
UCeBnbqt4VRhotq2TQjkIi2A	UCKf22lP04KAEQzb_ZMwlV6Q	pp	true
UCzYfz8uibvnB7Yc1LjePi4g	UCeBnbqt4VRhotq2TQjkIi2A	pp	true
UCzYfz8uibvnB7Yc1LjePi4g	UCzTlXb7ivVzuFlugVCv3Kvg	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCOt0tUQsNiIWIbwO9W-z7-A	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCqx0NCbQMzYe-9qi04XDv3w	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCny_vGt2N7_QJ5qBOAHxlcw	pp	true
UCLvgfPElEhJrOuMsSXNZ0Rw	UCzTlXb7ivVzuFlugVCv3Kvg	pp	true
UCGbuAbSys-10iPfvxtkcTCQ	UCXuqSBlHAE6Xw-yeJA0Tunw	pp	true
UCGbuAbSys-10iPfvxtkcTCQ	UC0KKGJKOJl8N0m-ymVbzmrw	pp	true
UCGbuAbSys-10iPfvxtkcTCQ	UCEXFSf2qoF4ZNZ5sSBsYIkw	pp	true
UCVdtW2E4vwvf8yh4FY5us9A	UC22TOQWJue006Lp6DB5QhDA	pp	true
UCVdtW2E4vwvf8yh4FY5us9A	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UCVdtW2E4vwvf8yh4FY5us9A	UC6JmDMC2x3vafwH5QRB1khA	pp	true
UCVdtW2E4vwvf8yh4FY5us9A	UCy20p1JAXEBqWGmMmSRRTgg	pp	true
UC22TOQWJue006Lp6DB5QhDA	UCmYBTQilY7p8EQ9IsyA3oLw	pp	true
UC22TOQWJue006Lp6DB5QhDA	UCv9isdvu5C5Pl1ee19WI4pw	pp	true
UC22TOQWJue006Lp6DB5QhDA	UCVdtW2E4vwvf8yh4FY5us9A	pp	true
UCHQESNIbXuQM-QUeMf7CFjQ	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCHQESNIbXuQM-QUeMf7CFjQ	UCL7DDQWP6x7wy0O6L5ZIgxg	pp	true
UCHQESNIbXuQM-QUeMf7CFjQ	UCNMSCL9rDJJez6mP5gSpAPQ	pp	true
UCHQESNIbXuQM-QUeMf7CFjQ	UCHroTZTdUNXeZOWypt4Akvw	pp	true
UCHQESNIbXuQM-QUeMf7CFjQ	UCNM3W16DLgPc6NR1xHs5xbw	pp	true
UCoA6sve9kCsgyxpalxTiXRg	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCBZnieP9QeqjUiWphZG27Tg	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCIP_fceIVLXiYVfj0KyGsCA	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCIP_fceIVLXiYVfj0KyGsCA	UCDXStxlb4KX2yKHH01sr9Ug	pp	true
UCIP_fceIVLXiYVfj0KyGsCA	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCIP_fceIVLXiYVfj0KyGsCA	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCBsPoD04EA89xOGRhJG9s5g	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCoUmahSj6YHyUb8kuGR-lwg	pp	true
UCUpckPU6HFyuccqtZvyG4Lg	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCBsPoD04EA89xOGRhJG9s5g	UCIP_fceIVLXiYVfj0KyGsCA	pp	true
UCBsPoD04EA89xOGRhJG9s5g	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCBsPoD04EA89xOGRhJG9s5g	UCoUmahSj6YHyUb8kuGR-lwg	pp	true
UCBsPoD04EA89xOGRhJG9s5g	UCUpckPU6HFyuccqtZvyG4Lg	pp	true
UCBsPoD04EA89xOGRhJG9s5g	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCY4i6hCbtKBt-T_vesg_MdA	UCxOGHW-aqciBe5Wjq8ltzOg	pp	true
UCY4i6hCbtKBt-T_vesg_MdA	UCM90gMiLPlVnhSLhrdF_MZA	pp	true
UCY4i6hCbtKBt-T_vesg_MdA	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UCClNRixXlagwAd--5MwJKCw	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UCDXStxlb4KX2yKHH01sr9Ug	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UCM90gMiLPlVnhSLhrdF_MZA	UCcWl6q7rcJ9WoF_Kwmxg23A	pp	true
UCM90gMiLPlVnhSLhrdF_MZA	UCY4i6hCbtKBt-T_vesg_MdA	pp	true
UCM90gMiLPlVnhSLhrdF_MZA	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCM90gMiLPlVnhSLhrdF_MZA	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCM90gMiLPlVnhSLhrdF_MZA	UCoUmahSj6YHyUb8kuGR-lwg	pp	true
UCAW-NpUFkMyCNrvRSSGIvDQ	UCXBE_QQSZueB8082ml5fslg	pp	true
UCAW-NpUFkMyCNrvRSSGIvDQ	UCrgTEmBuoObZiEXvZ6r3PQg	pp	true
UCAW-NpUFkMyCNrvRSSGIvDQ	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UCAW-NpUFkMyCNrvRSSGIvDQ	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UCAW-NpUFkMyCNrvRSSGIvDQ	UCClNRixXlagwAd--5MwJKCw	pp	true
UCXBE_QQSZueB8082ml5fslg	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UCXBE_QQSZueB8082ml5fslg	UCAW-NpUFkMyCNrvRSSGIvDQ	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCJQcOj0yUAef9Wq6wE7OWVA	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCQCnMFr8uHBaMTaNBhych_A	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCvPW1W4WlpTgNezZzwIstLA	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UC-kOXc3gBwksVfmndSEz7jg	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCj8IEH-pSJU8_xEN31K5nKw	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCbgtuRStKI_5ACSjubSTUPA	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCClNRixXlagwAd--5MwJKCw	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UCQiojTHkAvFvdCSajklqUXA	pp	true
UCS4RZ1dJRlDFPtdYpzrgclQ	UC1o9zvRwIqP_K5ByWs-EVwA	pp	true
UCdQWs2nw6w77Rw0t-37a4OA	UCClNRixXlagwAd--5MwJKCw	pp	true
UCdQWs2nw6w77Rw0t-37a4OA	UCURh19hEVawK-H0Wl7KnR5Q	pp	true
UCdQWs2nw6w77Rw0t-37a4OA	UCERUmrDh9hmqEXBsnYFNTIA	pp	true
UCObgw7K0mzkxaNroxQpKSDg	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCq6VFHwMzcMXbuKyG7SQYIg	UCEXFSf2qoF4ZNZ5sSBsYIkw	pp	true
UCSGAfZHrMDxHE31dFPlaTNw	UCN474WQPkqqhUbxhkXKieQw	pp	true
UC-_VTaWqRsZ1nzZLHQIGwQA	UCDeli5gVzZh6Lt_fyw_Xrjw	pp	true
UC-_VTaWqRsZ1nzZLHQIGwQA	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCUKMpHTtAG8bJY7bMSatNJg	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCD4INvKvy83OXwAkRjaQKtw	UC9CuvdOVfMPvKCiwdGKL3cQ	pp	true
UCD4INvKvy83OXwAkRjaQKtw	UCdJdEguB1F1CiYe7OEi3SBg	pp	true
UCD4INvKvy83OXwAkRjaQKtw	UCN474WQPkqqhUbxhkXKieQw	pp	true
UC6HFaHrumuF4Y1W6r0wZa7Q	UCDeli5gVzZh6Lt_fyw_Xrjw	pp	true
UC6HFaHrumuF4Y1W6r0wZa7Q	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCnWoZzXb5bAeWX-JJQOq9uw	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCnGvDC6xz0XEseYW_SwToMg	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCEW4XZHEfIRIybIUIgCHrLg	UCUKMpHTtAG8bJY7bMSatNJg	pp	true
UCEW4XZHEfIRIybIUIgCHrLg	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCEW4XZHEfIRIybIUIgCHrLg	UCjaB_-YGGr1Dim_OWnehKMw	pp	true
UCEW4XZHEfIRIybIUIgCHrLg	UCHroTZTdUNXeZOWypt4Akvw	pp	true
UCEW4XZHEfIRIybIUIgCHrLg	UCNMSCL9rDJJez6mP5gSpAPQ	pp	true
UChRO9Cl5hkrXyPpb4FbBpeg	UCN474WQPkqqhUbxhkXKieQw	pp	true
UCpmu4uEZ8XcPjHdHh7_zFOg	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
UCNa1RhfGat2xFji4DLiWt5w	UCO5KTtyzcJK2R4VUhsCVYUQ	pp	true
